"","Source","Site_name","Site","Core","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","Season","U_depth_m","L_depth_m","Method","SOM_perc","BD_reported_g_cm3","DOI"
"295","Ford et al 2016","HF FW 11","FW",11,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",9.17,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"296","Ford et al 2016","HF FW 11","FW",11,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",8.53,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"297","Ford et al 2016","HF FW 11","FW",11,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",6.08,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"298","Ford et al 2016","HF FW 12","FW",12,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",8.76,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"299","Ford et al 2016","HF FW 12","FW",12,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",6.61,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"300","Ford et al 2016","HF FW 12","FW",12,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",6.96,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"301","Ford et al 2016","HF FW 13","FW",13,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",9.9,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"302","Ford et al 2016","HF FW 13","FW",13,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",6.47,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"303","Ford et al 2016","HF FW 13","FW",13,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",6.35,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"304","Ford et al 2016","HF FW 14","FW",14,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",9.57,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"305","Ford et al 2016","HF FW 14","FW",14,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",10.05,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"306","Ford et al 2016","HF FW 14","FW",14,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",14.13,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"307","Ford et al 2016","HF FW 15","FW",15,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",11.05,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"308","Ford et al 2016","HF FW 15","FW",15,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",13.48,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"309","Ford et al 2016","HF FW 15","FW",15,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",7.98,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"310","Ford et al 2016","HF FW 16","FW",16,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",4.34,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"311","Ford et al 2016","HF FW 16","FW",16,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",5.95,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"312","Ford et al 2016","HF FW 16","FW",16,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",3.54,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"313","Ford et al 2016","HF FW 17","FW",17,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",5.82,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"314","Ford et al 2016","HF FW 17","FW",17,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",5.25,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"315","Ford et al 2016","HF FW 17","FW",17,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",4.91,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"316","Ford et al 2016","HF FW 18","FW",18,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",8.42,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"317","Ford et al 2016","HF FW 18","FW",18,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",9.78,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"318","Ford et al 2016","HF FW 18","FW",18,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",7.84,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"319","Ford et al 2016","HF FW 19","FW",19,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",11.84,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"320","Ford et al 2016","HF FW 19","FW",19,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",10.59,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"321","Ford et al 2016","HF FW 19","FW",19,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",6.78,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"322","Ford et al 2016","HF FW 20","FW",20,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",8.89,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"323","Ford et al 2016","HF FW 20","FW",20,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",10.03,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"324","Ford et al 2016","HF FW 20","FW",20,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",12.79,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"325","Ford et al 2016","HF FW 21","FW",21,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",9.7,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"326","Ford et al 2016","HF FW 21","FW",21,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",6.35,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"327","Ford et al 2016","HF FW 21","FW",21,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",6.59,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"328","Ford et al 2016","HF FW 22","FW",22,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",14.65,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"329","Ford et al 2016","HF FW 22","FW",22,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",13.39,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"330","Ford et al 2016","HF FW 22","FW",22,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",8.89,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"331","Ford et al 2016","HF FW 1","FW",1,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",11.2,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"332","Ford et al 2016","HF FW 1","FW",1,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",10.27,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"333","Ford et al 2016","HF FW 1","FW",1,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",10.93,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"334","Ford et al 2016","HF FW 2","FW",2,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",14.74,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"335","Ford et al 2016","HF FW 2","FW",2,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",18.08,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"336","Ford et al 2016","HF FW 2","FW",2,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",17.4,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"337","Ford et al 2016","HF FW 3","FW",3,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",11.62,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"338","Ford et al 2016","HF FW 3","FW",3,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",11.48,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"339","Ford et al 2016","HF FW 3","FW",3,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",11.2,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"340","Ford et al 2016","HF FW 4","FW",4,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",11.27,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"341","Ford et al 2016","HF FW 4","FW",4,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",11.66,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"342","Ford et al 2016","HF FW 4","FW",4,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",16.52,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"343","Ford et al 2016","HF FW 5","FW",5,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",11.93,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"344","Ford et al 2016","HF FW 5","FW",5,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",10.38,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"345","Ford et al 2016","HF FW 5","FW",5,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",10.87,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"346","Ford et al 2016","HF FW 6","FW",6,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",10.9,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"347","Ford et al 2016","HF FW 6","FW",6,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",9.7,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"348","Ford et al 2016","HF FW 6","FW",6,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",10.13,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"349","Ford et al 2016","HF FW 7","FW",7,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",13.78,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"350","Ford et al 2016","HF FW 7","FW",7,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",12.2,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"351","Ford et al 2016","HF FW 7","FW",7,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",13.44,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"352","Ford et al 2016","HF FW 8","FW",8,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",18.12,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"353","Ford et al 2016","HF FW 8","FW",8,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",17.14,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"354","Ford et al 2016","HF FW 8","FW",8,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",18.35,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"355","Ford et al 2016","HF FW 9","FW",9,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",14.79,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"356","Ford et al 2016","HF FW 9","FW",9,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",13.82,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"357","Ford et al 2016","HF FW 9","FW",9,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",15.48,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"358","Ford et al 2016","HF FW 10","FW",10,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",20.98,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"359","Ford et al 2016","HF FW 10","FW",10,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",21.48,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"360","Ford et al 2016","HF FW 10","FW",10,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",21.29,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"361","Ford et al 2016","HF FW 11","FW",11,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",24.14,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"362","Ford et al 2016","HF FW 11","FW",11,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",24.64,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"363","Ford et al 2016","HF FW 11","FW",11,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",21.65,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"364","Ford et al 2016","HF FW 12","FW",12,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",11.4,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"365","Ford et al 2016","HF FW 12","FW",12,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",11.13,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"366","Ford et al 2016","HF FW 12","FW",12,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",11.81,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"367","Ford et al 2016","HF FW 13","FW",13,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",31.19,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"368","Ford et al 2016","HF FW 13","FW",13,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",23.37,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"369","Ford et al 2016","HF FW 13","FW",13,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",14.51,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"370","Ford et al 2016","HF FW 14","FW",14,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",11.5,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"371","Ford et al 2016","HF FW 14","FW",14,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",9.02,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"372","Ford et al 2016","HF FW 14","FW",14,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",10.85,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"373","Ford et al 2016","HF FW 15","FW",15,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",10.61,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"374","Ford et al 2016","HF FW 15","FW",15,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",10.36,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"375","Ford et al 2016","HF FW 15","FW",15,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",11.26,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"376","Ford et al 2016","HF FW 16","FW",16,"Saltmarsh",51.8166666666667,0.966666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",18.49,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
