"","Source","Site_name","Site","Core","Habitat_type","Substrate","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Core_type","Method","OC_perc","N_perc","BD_reported_g_cm3"
"1108","Smeaton unpublished C-SIDE","CS Nith 5","Caerlaverock","Nith 5","Saltmarsh","Humified Peat (Substantia Humosa)",54.96701807,-3.51291017,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",1.49,NA,0.355
"1109","Smeaton unpublished C-SIDE","CS Nith 5","Caerlaverock","Nith 5","Saltmarsh","Muddy Sand",54.96701807,-3.51291017,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",1.1,NA,0.588
"1110","Smeaton unpublished C-SIDE","CS Nith 5","Caerlaverock","Nith 5","Saltmarsh","Muddy Sand",54.96701807,-3.51291017,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",0.85,NA,0.665
"1111","Smeaton unpublished C-SIDE","CS Nith 6","Caerlaverock","Nith 6","Saltmarsh","Peat (Turfa herbacea)",54.96724262,-3.51341607,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",1.63,NA,0.471
"1112","Smeaton unpublished C-SIDE","CS Nith 6","Caerlaverock","Nith 6","Saltmarsh","Peat (Turfa herbacea)",54.96724262,-3.51341607,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",2.15,NA,0.588
"1113","Smeaton unpublished C-SIDE","CS Nith 6","Caerlaverock","Nith 6","Saltmarsh","Muddy Sand",54.96724262,-3.51341607,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",1.41,NA,0.887
"1114","Smeaton unpublished C-SIDE","CS Nith 6","Caerlaverock","Nith 6","Saltmarsh","Sand",54.96724262,-3.51341607,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",0.57,NA,0.737
"1115","Smeaton unpublished C-SIDE","CS Nith 7","Caerlaverock","Nith 7","Saltmarsh","Peat (Turfa herbacea)",54.96754671,-3.51411011,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",3.78,NA,0.516
"1116","Smeaton unpublished C-SIDE","CS Nith 7","Caerlaverock","Nith 7","Saltmarsh","Peat (Turfa herbacea)",54.96754671,-3.51411011,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",1.83,NA,0.405
"1117","Smeaton unpublished C-SIDE","CS Nith 7","Caerlaverock","Nith 7","Saltmarsh","Muddy Sand",54.96754671,-3.51411011,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",1.32,NA,0.51
"1118","Smeaton unpublished C-SIDE","CS Nith 7","Caerlaverock","Nith 7","Saltmarsh","Muddy Sand",54.96754671,-3.51411011,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",0.59,NA,0.876
"1119","Smeaton unpublished C-SIDE","CS Nith 7","Caerlaverock","Nith 7","Saltmarsh","Muddy Sand",54.96754671,-3.51411011,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",0.46,NA,0.249
"1120","Smeaton unpublished C-SIDE","CS Nith 8","Caerlaverock","Nith 8","Saltmarsh","Peat (Turfa herbacea)",54.96773473,-3.5145478,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",4.44,NA,0.244
"1121","Smeaton unpublished C-SIDE","CS Nith 8","Caerlaverock","Nith 8","Saltmarsh","Humified Peat (Substantia Humosa)",54.96773473,-3.5145478,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",2.46,NA,0.516
"1122","Smeaton unpublished C-SIDE","CS Nith 8","Caerlaverock","Nith 8","Saltmarsh","Humified Peat (Substantia Humosa)",54.96773473,-3.5145478,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",2.73,NA,0.46
"1123","Smeaton unpublished C-SIDE","CS Nith 8","Caerlaverock","Nith 8","Saltmarsh","Humified Peat (Substantia Humosa)",54.96773473,-3.5145478,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",1,NA,0.643
"1124","Smeaton unpublished C-SIDE","CS Nith 8","Caerlaverock","Nith 8","Saltmarsh","Muddy Sand",54.96773473,-3.5145478,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",0.93,NA,0.682
"1125","Smeaton unpublished C-SIDE","CS Nith 9","Caerlaverock","Nith 9","Saltmarsh","Peat (Turfa herbacea)",54.96814284,-3.51539934,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",3.66,NA,0.493
"1126","Smeaton unpublished C-SIDE","CS Nith 9","Caerlaverock","Nith 9","Saltmarsh","Humified Peat (Substantia Humosa)",54.96814284,-3.51539934,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",4.33,NA,0.46
"1127","Smeaton unpublished C-SIDE","CS Nith 9","Caerlaverock","Nith 9","Saltmarsh","Humified Peat (Substantia Humosa)",54.96814284,-3.51539934,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",1.97,NA,0.809
"1128","Smeaton unpublished C-SIDE","CS Nith 9","Caerlaverock","Nith 9","Saltmarsh","Silt (Basal Mud)",54.96814284,-3.51539934,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",0.73,NA,0.46
"1129","Smeaton unpublished C-SIDE","CS Nith 9","Caerlaverock","Nith 9","Saltmarsh","Silt (Basal Mud)",54.96814284,-3.51539934,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",0.65,NA,0.743
"1130","Smeaton unpublished C-SIDE","CS Nith 10","Caerlaverock","Nith 10","Saltmarsh","Peat (Turfa herbacea)",54.96835751,-3.5158645,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",5.73,NA,0.338
"1131","Smeaton unpublished C-SIDE","CS Nith 10","Caerlaverock","Nith 10","Saltmarsh","Peat (Turfa herbacea)",54.96835751,-3.5158645,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",5.31,NA,0.371
"1132","Smeaton unpublished C-SIDE","CS Nith 10","Caerlaverock","Nith 10","Saltmarsh","Humified Peat (Substantia Humosa)",54.96835751,-3.5158645,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",3.46,NA,0.394
"1133","Smeaton unpublished C-SIDE","CS Nith 10","Caerlaverock","Nith 10","Saltmarsh","Muddy Sand",54.96835751,-3.5158645,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",1.89,NA,0.931
"1134","Smeaton unpublished C-SIDE","CS Nith 10","Caerlaverock","Nith 10","Saltmarsh","Humified Peat (Substantia Humosa)",54.96835751,-3.5158645,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",2.12,NA,0.704
"1135","Smeaton unpublished C-SIDE","CS Nith 10","Caerlaverock","Nith 10","Saltmarsh","Muddy Sand",54.96835751,-3.5158645,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",1.77,NA,0.793
"1136","Smeaton unpublished C-SIDE","CS Nith 11","Caerlaverock","Nith 11","Saltmarsh","Peat (Turfa herbacea)",54.9687612,-3.51663991,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",7.7,NA,0.238
"1137","Smeaton unpublished C-SIDE","CS Nith 11","Caerlaverock","Nith 11","Saltmarsh","Peat (Turfa herbacea)",54.9687612,-3.51663991,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",5.37,NA,0.266
"1138","Smeaton unpublished C-SIDE","CS Nith 11","Caerlaverock","Nith 11","Saltmarsh","Sand",54.9687612,-3.51663991,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",4.12,NA,0.565
"1139","Smeaton unpublished C-SIDE","CS Nith 12","Caerlaverock","Nith 12","Saltmarsh","Peat (Turfa herbacea)",54.96917637,-3.51745028,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",9.53,NA,0.261
"1140","Smeaton unpublished C-SIDE","CS Nith 12","Caerlaverock","Nith 12","Saltmarsh","Peat (Turfa herbacea)",54.96917637,-3.51745028,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",8.91,NA,0.504
"1141","Smeaton unpublished C-SIDE","CS Nith 12","Caerlaverock","Nith 12","Saltmarsh","Sand",54.96917637,-3.51745028,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",3.89,NA,0.732
"1142","Smeaton unpublished C-SIDE","CS Nith 13","Caerlaverock","Nith 13","Saltmarsh","Peat (Turfa herbacea)",54.96960706,-3.51829041,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",9.88,NA,0.194
"1143","Smeaton unpublished C-SIDE","CS Nith 13","Caerlaverock","Nith 13","Saltmarsh","Peat (Turfa herbacea)",54.96960706,-3.51829041,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",8.98,NA,0.493
"1144","Smeaton unpublished C-SIDE","CS Nith 13","Caerlaverock","Nith 13","Saltmarsh","Humified Peat (Substantia Humosa)",54.96960706,-3.51829041,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",6.58,NA,0.543
"1145","Smeaton unpublished C-SIDE","CS Nith 13","Caerlaverock","Nith 13","Saltmarsh","Humified Peat (Substantia Humosa)",54.96960706,-3.51829041,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",5.83,NA,0.443
"1146","Smeaton unpublished C-SIDE","CS Nith 13","Caerlaverock","Nith 13","Saltmarsh","Silt",54.96960706,-3.51829041,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",3.22,NA,0.61
"1147","Smeaton unpublished C-SIDE","CS Nith 14","Caerlaverock","Nith 14","Saltmarsh","Peat (Turfa herbacea)",54.9699446,-3.51892606,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",8.07,NA,0.216
"1148","Smeaton unpublished C-SIDE","CS Nith 14","Caerlaverock","Nith 14","Saltmarsh","Humified Peat (Substantia Humosa)",54.9699446,-3.51892606,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",6.09,NA,0.504
"1149","Smeaton unpublished C-SIDE","CS Nith 14","Caerlaverock","Nith 14","Saltmarsh","Humified Peat (Substantia Humosa)",54.9699446,-3.51892606,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",4.66,NA,0.521
"1150","Smeaton unpublished C-SIDE","CS Nith 14","Caerlaverock","Nith 14","Saltmarsh","Silt",54.9699446,-3.51892606,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",4.36,NA,0.399
"1151","Smeaton unpublished C-SIDE","CS Nith 14","Caerlaverock","Nith 14","Saltmarsh","Silt",54.9699446,-3.51892606,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",2.11,NA,0.599
"1152","Smeaton unpublished C-SIDE","CS Nith 15","Caerlaverock","Nith 15","Saltmarsh","Peat (Turfa herbacea)",54.97038346,-3.51951886,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",9.2,NA,0.155
"1153","Smeaton unpublished C-SIDE","CS Nith 15","Caerlaverock","Nith 15","Saltmarsh","Humified Peat (Substantia Humosa)",54.97038346,-3.51951886,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",8.2,NA,0.222
"1154","Smeaton unpublished C-SIDE","CS Nith 15","Caerlaverock","Nith 15","Saltmarsh","Silt with Organics",54.97038346,-3.51951886,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",5.48,NA,0.41
"1155","Smeaton unpublished C-SIDE","CS Nith 15","Caerlaverock","Nith 15","Saltmarsh","Silt",54.97038346,-3.51951886,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",5.43,NA,0.438
"1156","Smeaton unpublished C-SIDE","CS Nith 15","Caerlaverock","Nith 15","Saltmarsh","Silt",54.97038346,-3.51951886,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",6.16,NA,0.549
"1157","Smeaton unpublished C-SIDE","CS Nith 16","Caerlaverock","Nith 16 A","Saltmarsh","Peat (Turfa herbacea)",54.97061874,-3.52004956,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",11.48,NA,0.177
"1158","Smeaton unpublished C-SIDE","CS Nith 16","Caerlaverock","Nith 16 A","Saltmarsh","Peat (Turfa herbacea)",54.97061874,-3.52004956,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",12.6,NA,0.283
"1159","Smeaton unpublished C-SIDE","CS Nith 16","Caerlaverock","Nith 16 A","Saltmarsh","Silt with Organics",54.97061874,-3.52004956,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",10.24,NA,0.499
"1160","Smeaton unpublished C-SIDE","CS Nith 16","Caerlaverock","Nith 16 A","Saltmarsh","Silt",54.97061874,-3.52004956,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",4.18,NA,0.471
"1161","Smeaton unpublished C-SIDE","CS Nith 16","Caerlaverock","Nith 16 A","Saltmarsh","Silt",54.97061874,-3.52004956,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",4.48,NA,0.621
"1162","Smeaton unpublished C-SIDE","CS Nith 16","Caerlaverock","Nith 16 A","Saltmarsh","Silt",54.97061874,-3.52004956,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",3.33,NA,0.621
"1163","Smeaton unpublished C-SIDE","CS Nith 17","Caerlaverock","Nith 17","Saltmarsh","Humified Peat (Substantia Humosa)",54.96811406,-3.51445622,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",8.94,NA,0.233
"1164","Smeaton unpublished C-SIDE","CS Nith 17","Caerlaverock","Nith 17","Saltmarsh","Humified Peat (Substantia Humosa)",54.96811406,-3.51445622,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",7.21,NA,0.421
"1165","Smeaton unpublished C-SIDE","CS Nith 17","Caerlaverock","Nith 17","Saltmarsh","Silt with Organics",54.96811406,-3.51445622,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",5.2,NA,0.36
"1166","Smeaton unpublished C-SIDE","CS Nith 17","Caerlaverock","Nith 17","Saltmarsh","Silt with Organics",54.96811406,-3.51445622,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",2.85,NA,0.837
"1167","Smeaton unpublished C-SIDE","CS Nith 17","Caerlaverock","Nith 17","Saltmarsh","Silt with Organics",54.96811406,-3.51445622,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",2.07,NA,0.704
"1168","Smeaton unpublished C-SIDE","CS Nith 17","Caerlaverock","Nith 17","Saltmarsh","Silt with Organics",54.96811406,-3.51445622,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",1.07,NA,0.427
"1169","Smeaton unpublished C-SIDE","CS Nith 17","Caerlaverock","Nith 17","Saltmarsh","Sand",54.96811406,-3.51445622,"direct from dataset","1","UK","Scotland",2019,0.5,0.52,"Narrow","EA",2.61,NA,0.976
"1170","Smeaton unpublished C-SIDE","CS Nith 17","Caerlaverock","Nith 17","Saltmarsh","Sand",54.96811406,-3.51445622,"direct from dataset","1","UK","Scotland",2019,0.6,0.62,"Narrow","EA",2.35,NA,0.992
"1171","Smeaton unpublished C-SIDE","CS Nith 18","Caerlaverock","Nith 18","Saltmarsh","Silt with Organics",54.96787666,-3.51285367,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",10.55,NA,0.432
"1172","Smeaton unpublished C-SIDE","CS Nith 18","Caerlaverock","Nith 18","Saltmarsh","Silt with Organics",54.96787666,-3.51285367,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",4.45,NA,0.399
"1173","Smeaton unpublished C-SIDE","CS Nith 18","Caerlaverock","Nith 18","Saltmarsh","Silt",54.96787666,-3.51285367,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",2.71,NA,0.427
"1174","Smeaton unpublished C-SIDE","CS Nith 18","Caerlaverock","Nith 18","Saltmarsh","Silt with Organics",54.96787666,-3.51285367,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",1.4,NA,0.71
"1175","Smeaton unpublished C-SIDE","CS Nith 18","Caerlaverock","Nith 18","Saltmarsh","Silt",54.96787666,-3.51285367,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",0.98,NA,0.532
"1176","Smeaton unpublished C-SIDE","CS Nith 18","Caerlaverock","Nith 18","Saltmarsh","Sand",54.96787666,-3.51285367,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",0.72,NA,0.837
"1177","Smeaton unpublished C-SIDE","CS Nith 19","Caerlaverock","Nith 19","Saltmarsh","Silt with Organics",54.96770384,-3.511736,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",9.57,NA,0.36
"1178","Smeaton unpublished C-SIDE","CS Nith 19","Caerlaverock","Nith 19","Saltmarsh","Silt with Organics",54.96770384,-3.511736,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",5.74,NA,0.504
"1179","Smeaton unpublished C-SIDE","CS Nith 19","Caerlaverock","Nith 19","Saltmarsh","Silt with Organics",54.96770384,-3.511736,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",2.4,NA,0.654
"1180","Smeaton unpublished C-SIDE","CS Nith 19","Caerlaverock","Nith 19","Saltmarsh","Silt with Organics",54.96770384,-3.511736,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",3.85,NA,0.477
"1181","Smeaton unpublished C-SIDE","CS Nith 19","Caerlaverock","Nith 19","Saltmarsh","Sandy Silt",54.96770384,-3.511736,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",2.4,NA,0.698
"1182","Smeaton unpublished C-SIDE","CS Nith 19","Caerlaverock","Nith 19","Saltmarsh","Sand",54.96770384,-3.511736,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",1.76,NA,0.859
"1183","Smeaton unpublished C-SIDE","CS Nith 20","Caerlaverock","Nith 20","Saltmarsh","Silt with Organics",54.96751876,-3.51068804,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",1.28,NA,0.637
"1184","Smeaton unpublished C-SIDE","CS Nith 20","Caerlaverock","Nith 20","Saltmarsh","Silt with Organics",54.96751876,-3.51068804,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",0.93,NA,0.51
"1185","Smeaton unpublished C-SIDE","CS Nith 20","Caerlaverock","Nith 20","Saltmarsh","Silt with Organics",54.96751876,-3.51068804,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",1,NA,0.671
"1186","Smeaton unpublished C-SIDE","CS Nith 20","Caerlaverock","Nith 20","Saltmarsh","Sand",54.96751876,-3.51068804,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",0.3,NA,0.698
"1187","Smeaton unpublished C-SIDE","CS Nith 21","Caerlaverock","Nith 21","Saltmarsh","Silt with Organics",54.96732265,-3.509797,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",4.98,NA,0.532
"1188","Smeaton unpublished C-SIDE","CS Nith 21","Caerlaverock","Nith 21","Saltmarsh","Silt with Organics",54.96732265,-3.509797,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",3.32,NA,0.665
"1189","Smeaton unpublished C-SIDE","CS Nith 21","Caerlaverock","Nith 21","Saltmarsh","Sand",54.96732265,-3.509797,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",0.53,NA,0.538
"1190","Smeaton unpublished C-SIDE","CS Nith 21","Caerlaverock","Nith 21","Saltmarsh","Sand",54.96732265,-3.509797,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",0.56,NA,0.399
"1191","Smeaton unpublished C-SIDE","CS Nith 22","Caerlaverock","Nith 22","Saltmarsh","Peat (Turfa herbacea)",54.96715948,-3.50902883,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",1.74,NA,0.532
"1192","Smeaton unpublished C-SIDE","CS Nith 22","Caerlaverock","Nith 22","Saltmarsh","Peat (Turfa herbacea)",54.96715948,-3.50902883,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",1.52,NA,0.837
"1193","Smeaton unpublished C-SIDE","CS Nith 22","Caerlaverock","Nith 22","Saltmarsh","Silt with Organics",54.96715948,-3.50902883,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",1.22,NA,0.843
"1194","Smeaton unpublished C-SIDE","CS Nith 22","Caerlaverock","Nith 22","Saltmarsh","Silt with Organics",54.96715948,-3.50902883,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",1.39,NA,0.782
"1195","Smeaton unpublished C-SIDE","CS Nith 22","Caerlaverock","Nith 22","Saltmarsh","Silt with Organics",54.96715948,-3.50902883,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",0.9,NA,0.92
"1196","Smeaton unpublished C-SIDE","CS Nith 23","Caerlaverock","Nith 23","Saltmarsh","Peat (Turfa herbacea)",54.96693829,-3.50800231,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",0.5,NA,0.488
"1197","Smeaton unpublished C-SIDE","CS Nith 23","Caerlaverock","Nith 23","Saltmarsh","Peat (Turfa herbacea)",54.96693829,-3.50800231,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",0.44,NA,0.488
"1198","Smeaton unpublished C-SIDE","CS Nith 23","Caerlaverock","Nith 23","Saltmarsh","Sand",54.96693829,-3.50800231,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",0.68,NA,0.987
"1199","Smeaton unpublished C-SIDE","CS Nith 24","Caerlaverock","Nith 24","Saltmarsh","Peat (Turfa herbacea)",54.9664561,-3.50627541,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",2.29,NA,0.427
"1200","Smeaton unpublished C-SIDE","CS Nith 24","Caerlaverock","Nith 24","Saltmarsh","Peat (Turfa herbacea)",54.9664561,-3.50627541,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",2.74,NA,0.682
"1201","Smeaton unpublished C-SIDE","CS Nith 24","Caerlaverock","Nith 24","Saltmarsh","Sand",54.9664561,-3.50627541,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",1.92,NA,0.599
"1202","Smeaton unpublished C-SIDE","CS Nith 24","Caerlaverock","Nith 24","Saltmarsh","Sand",54.9664561,-3.50627541,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",1.15,NA,0.649
"1203","Smeaton unpublished C-SIDE","CS Nith 24","Caerlaverock","Nith 24","Saltmarsh","Sand",54.9664561,-3.50627541,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",0.24,NA,0.649
"1204","Smeaton unpublished C-SIDE","CS Nith 25","Caerlaverock","Nith 25","Saltmarsh","Muddy Sand",54.96607417,-3.50468593,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",0.36,NA,0.477
"1205","Smeaton unpublished C-SIDE","CS Nith 25","Caerlaverock","Nith 25","Saltmarsh","Sand",54.96607417,-3.50468593,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",2.08,NA,0.493
"1206","Smeaton unpublished C-SIDE","CS Nith 25","Caerlaverock","Nith 25","Saltmarsh","Sand",54.96607417,-3.50468593,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",1.96,NA,0.466
