"","Source","Site_name","Site","Core","Habitat_type","Marsh_type","Substrate","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3"
"127","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.3,0.31,"EA",3.47,0.6
"128","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.31,0.32,"EA",3.2,0.64
"129","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.32,0.33,"EA",3.08,0.65
"130","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.33,0.34,"EA",2.63,0.74
"131","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.34,0.35,"EA",2.74,0.76
"132","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.35,0.36,"EA",2.43,0.83
"133","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.36,0.37,"EA",2.44,0.81
"134","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.37,0.38,"EA",2.17,0.72
"135","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.38,0.39,"EA",2.43,0.67
"136","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.39,0.4,"EA",2.7,0.71
"137","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.4,0.41,"EA",3.13,0.84
"138","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.41,0.42,"EA",2.95,0.79
"139","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.42,0.43,"EA",2.41,0.78
"140","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.43,0.44,"EA",2.89,0.82
"141","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.44,0.45,"EA",2.68,0.83
"142","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.45,0.46,"EA",3.14,0.91
"143","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.46,0.47,"EA",2.43,0.79
"144","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.47,0.48,"EA",3.54,0.9
"145","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.48,0.49,"EA",3.93,0.9
"146","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.49,0.5,"EA",3.65,0.86
"147","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.5,0.51,"EA",3.47,0.68
"148","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.51,0.52,"EA",3.93,0.94
"149","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.52,0.53,"EA",3.28,0.7
"150","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.53,0.54,"EA",3.35,0.7
"151","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.54,0.55,"EA",3.15,0.76
"152","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.55,0.56,"EA",3.02,0.75
"153","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.56,0.57,"EA",2.68,0.79
"154","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.57,0.58,"EA",2.56,0.86
"155","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.58,0.59,"EA",2.77,0.9
"156","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.59,0.6,"EA",2.61,0.65
"157","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.6,0.61,"EA",2.95,0.69
"158","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.61,0.62,"EA",2.56,0.76
"159","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.63,0.64,"EA",2.38,0.79
"160","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.64,0.65,"EA",2.75,0.72
"161","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.64,0.65,"EA",3.19,1
"162","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.65,0.66,"EA",3.2,1.04
"163","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Peat (Turfa herbacea) Dark",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0,0.01,"EA",5.94,0.63
"164","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Peat (Turfa herbacea) Dark",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",5.75,0.78
"165","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Peat (Turfa herbacea) Dark",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",4.69,0.56
"166","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Peat (Turfa herbacea) Dark",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",2.82,0.5
"167","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",2.77,0.52
"168","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",2.16,0.8
"169","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",3.08,0.68
"170","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",2.91,0.52
"171","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",2.76,0.57
"172","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",3.13,0.51
"173","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",3.42,0.49
"174","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",3.61,0.54
"175","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",3.35,0.5
"176","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",3.09,0.44
"177","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",2.48,0.45
"178","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",2.69,0.62
"179","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",2.19,0.53
"180","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",2.4,0.6
"181","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",2.6,0.61
"182","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",3.13,0.56
"183","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",2.43,0.4
"184","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",2.69,0.41
"185","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",2.05,0.46
"186","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",2.11,0.53
"187","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",2.12,0.43
"188","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.25,0.26,"EA",2.3,0.5
"189","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.26,0.27,"EA",2.49,0.6
"190","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.27,0.28,"EA",2.33,0.39
"191","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.28,0.29,"EA",2.09,0.65
"192","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.29,0.3,"EA",2.03,0.37
"193","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.3,0.31,"EA",2.07,0.37
"194","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.31,0.32,"EA",2.56,0.38
"195","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.32,0.33,"EA",2.33,0.41
"196","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.33,0.34,"EA",2.24,0.46
"197","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.34,0.35,"EA",3.01,0.46
"198","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.35,0.36,"EA",2.17,0.46
"199","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.36,0.37,"EA",2.43,0.59
"200","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.37,0.38,"EA",3.02,0.63
"201","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.38,0.39,"EA",3.3,0.53
"202","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.39,0.4,"EA",2.59,0.55
"203","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.4,0.41,"EA",2.46,0.46
"204","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.41,0.42,"EA",2.42,0.56
"205","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.42,0.43,"EA",2.39,0.54
"206","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.43,0.44,"EA",2.84,0.55
"207","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.44,0.45,"EA",2.57,0.72
"208","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.45,0.46,"EA",3.02,0.48
"209","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.46,0.47,"EA",2.72,0.55
"210","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.47,0.48,"EA",3.76,0.5
"211","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.48,0.49,"EA",2.46,0.88
"212","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.49,0.5,"EA",2.55,0.65
"213","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Silt with Organics ",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.5,0.51,"EA",3.05,0.51
