"","Source","Site_name","Site","Core","Habitat_type","Soil_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3","DOI"
"2902","Smeaton et al 2022a","CS 4","Sunderland","Sunderland 4","Saltmarsh","silty Sand ",54.00305506,-2.89300301,"direct from dataset","1","UK","England",2019,0.5,0.52,"EA",1.069891549,1.091427179,"unpublished"
"2903","Smeaton et al 2022a","CS 4","Sunderland","Sunderland 4","Saltmarsh","Fine Sand",54.00305506,-2.89300301,"direct from dataset","1","UK","England",2019,0.6,0.62,"EA",0.945533291,1.163170425,"unpublished"
"2904","Smeaton et al 2022a","CS 4","Sunderland","Sunderland 4","Saltmarsh","Fine Sand",54.00305506,-2.89300301,"direct from dataset","1","UK","England",2019,0.7,0.72,"EA",0.923065049,1.255085016,"unpublished"
"2905","Smeaton et al 2022a","CS 4","Sunderland","Sunderland 4","Saltmarsh","Fine Sand",54.00305506,-2.89300301,"direct from dataset","1","UK","England",2019,0.8,0.82,"EA",0.91521137,1.207749845,"unpublished"
"2906","Smeaton et al 2022a","CS 4","Sunderland","Sunderland 4","Saltmarsh","Fine Sand",54.00305506,-2.89300301,"direct from dataset","1","UK","England",2019,0.9,0.92,"EA",0.907502478,1.449524774,"unpublished"
"2907","Smeaton et al 2022a","CS 5","Sunderland","Sunderland 5","Saltmarsh","silty Sand ",54.00307552,-2.8943005,"direct from dataset","1","UK","England",2019,0,0.02,"EA",1.51,0.815561554,"unpublished"
"2908","Smeaton et al 2022a","CS 5","Sunderland","Sunderland 5","Saltmarsh","silty Sand ",54.00307552,-2.8943005,"direct from dataset","1","UK","England",2019,0.04,0.06,"EA",1.56,0.955542433,"unpublished"
"2909","Smeaton et al 2022a","CS 5","Sunderland","Sunderland 5","Saltmarsh","silty Sand ",54.00307552,-2.8943005,"direct from dataset","1","UK","England",2019,0.1,0.12,"EA",1.59829707,1.164613914,"unpublished"
"2910","Smeaton et al 2022a","CS 5","Sunderland","Sunderland 5","Saltmarsh","silty Sand ",54.00307552,-2.8943005,"direct from dataset","1","UK","England",2019,0.2,0.22,"EA",1.356253203,1.183360516,"unpublished"
"2911","Smeaton et al 2022a","CS 5","Sunderland","Sunderland 5","Saltmarsh","silty Sand ",54.00307552,-2.8943005,"direct from dataset","1","UK","England",2019,0.3,0.32,"EA",1.419177073,1.22474364,"unpublished"
"2912","Smeaton et al 2022a","CS 5","Sunderland","Sunderland 5","Saltmarsh","silty Sand ",54.00307552,-2.8943005,"direct from dataset","1","UK","England",2019,0.4,0.42,"EA",1.260218668,0.890285511,"unpublished"
"2913","Smeaton et al 2022a","CS 5","Sunderland","Sunderland 5","Saltmarsh","silty Sand ",54.00307552,-2.8943005,"direct from dataset","1","UK","England",2019,0.5,0.52,"EA",1.173070542,1.021896031,"unpublished"
"2914","Smeaton et al 2022a","CS 5","Sunderland","Sunderland 5","Saltmarsh","silty Sand ",54.00307552,-2.8943005,"direct from dataset","1","UK","England",2019,0.6,0.62,"EA",1.155401231,1.3777909,"unpublished"
"2915","Smeaton et al 2022a","CS 5","Sunderland","Sunderland 5","Saltmarsh","Fine Sand",54.00307552,-2.8943005,"direct from dataset","1","UK","England",2019,0.7,0.72,"EA",1.26429224,1.233235851,"unpublished"
"2916","Smeaton et al 2022a","CS 5","Sunderland","Sunderland 5","Saltmarsh","Fine Sand",54.00307552,-2.8943005,"direct from dataset","1","UK","England",2019,0.8,0.82,"EA",1.092117251,1.209024614,"unpublished"
"2917","Smeaton et al 2022a","CS 5","Sunderland","Sunderland 5","Saltmarsh","Fine Sand",54.00307552,-2.8943005,"direct from dataset","1","UK","England",2019,0.9,0.92,"EA",0.966091276,1.168944379,"unpublished"
"2918","Smeaton et al 2022a","CS 6","Sunderland","Sunderland 6","Saltmarsh","silty Sand ",54.00311722,-2.89582224,"direct from dataset","1","UK","England",2019,0,0.02,"EA",1.28,0.699923139,"unpublished"
"2919","Smeaton et al 2022a","CS 6","Sunderland","Sunderland 6","Saltmarsh","Sand",54.00311722,-2.89582224,"direct from dataset","1","UK","England",2019,0.04,0.06,"EA",0.64,1.001696567,"unpublished"
"2920","Smeaton et al 2022a","CS 6","Sunderland","Sunderland 6","Saltmarsh","silty Sand ",54.00311722,-2.89582224,"direct from dataset","1","UK","England",2019,0.1,0.12,"EA",1.105133861,1.100725494,"unpublished"
"2921","Smeaton et al 2022a","CS 6","Sunderland","Sunderland 6","Saltmarsh","silty Sand ",54.00311722,-2.89582224,"direct from dataset","1","UK","England",2019,0.2,0.22,"EA",1.040183244,1.276071837,"unpublished"
"2922","Smeaton et al 2022a","CS 6","Sunderland","Sunderland 6","Saltmarsh","silty Sand ",54.00311722,-2.89582224,"direct from dataset","1","UK","England",2019,0.3,0.32,"EA",0.987866577,1.028457342,"unpublished"
"2923","Smeaton et al 2022a","CS 6","Sunderland","Sunderland 6","Saltmarsh","Fine Sand",54.00311722,-2.89582224,"direct from dataset","1","UK","England",2019,0.4,0.42,"EA",0.97415093,1.243987027,"unpublished"
"2924","Smeaton et al 2022a","CS 6","Sunderland","Sunderland 6","Saltmarsh","Fine Sand",54.00311722,-2.89582224,"direct from dataset","1","UK","England",2019,0.5,0.52,"EA",1.030053489,1.112198414,"unpublished"
"2925","Smeaton et al 2022a","CS 6","Sunderland","Sunderland 6","Saltmarsh","Fine Sand",54.00311722,-2.89582224,"direct from dataset","1","UK","England",2019,0.6,0.62,"EA",0.986308645,1.149260447,"unpublished"
"2926","Smeaton et al 2022a","CS 6","Sunderland","Sunderland 6","Saltmarsh","Fine Sand",54.00311722,-2.89582224,"direct from dataset","1","UK","England",2019,0.7,0.72,"EA",1.152398795,1.146298483,"unpublished"
"2927","Smeaton et al 2022a","CS 6","Sunderland","Sunderland 6","Saltmarsh","Fine Sand",54.00311722,-2.89582224,"direct from dataset","1","UK","England",2019,0.8,0.82,"EA",1.022171094,1.08438783,"unpublished"
"2928","Smeaton et al 2022a","CS 7","Sunderland","Sunderland 7","Saltmarsh","silty Sand ",53.99985981,-2.88578637,"direct from dataset","1","UK","England",2019,0,0.02,"EA",2.13,0.837766905,"unpublished"
"2929","Smeaton et al 2022a","CS 7","Sunderland","Sunderland 7","Saltmarsh","silty Sand ",53.99985981,-2.88578637,"direct from dataset","1","UK","England",2019,0.04,0.06,"EA",1.62,1.022627149,"unpublished"
"2930","Smeaton et al 2022a","CS 7","Sunderland","Sunderland 7","Saltmarsh","silty Sand ",53.99985981,-2.88578637,"direct from dataset","1","UK","England",2019,0.1,0.12,"EA",1.822264255,1.024511182,"unpublished"
"2931","Smeaton et al 2022a","CS 7","Sunderland","Sunderland 7","Saltmarsh","silty Sand ",53.99985981,-2.88578637,"direct from dataset","1","UK","England",2019,0.2,0.22,"EA",1.766720696,0.884155372,"unpublished"
"2932","Smeaton et al 2022a","CS 7","Sunderland","Sunderland 7","Saltmarsh","Sandy Silt",53.99985981,-2.88578637,"direct from dataset","1","UK","England",2019,0.3,0.32,"EA",2.247611415,0.958654369,"unpublished"
"2933","Smeaton et al 2022a","CS 7","Sunderland","Sunderland 7","Saltmarsh","Sandy Silt",53.99985981,-2.88578637,"direct from dataset","1","UK","England",2019,0.4,0.42,"EA",1.975979241,1.006823763,"unpublished"
"2934","Smeaton et al 2022a","CS 7","Sunderland","Sunderland 7","Saltmarsh","Sandy Silt",53.99985981,-2.88578637,"direct from dataset","1","UK","England",2019,0.5,0.52,"EA",2.568654352,0.792315768,"unpublished"
"2935","Smeaton et al 2022a","CS 7","Sunderland","Sunderland 7","Saltmarsh","Sandy Silt",53.99985981,-2.88578637,"direct from dataset","1","UK","England",2019,0.6,0.62,"EA",1.740500253,1.096460642,"unpublished"
"2936","Smeaton et al 2022a","CS 7","Sunderland","Sunderland 7","Saltmarsh","silty Sand ",53.99985981,-2.88578637,"direct from dataset","1","UK","England",2019,0.7,0.72,"EA",1.187231666,1.278133963,"unpublished"
"2937","Smeaton et al 2022a","CS 7","Sunderland","Sunderland 7","Saltmarsh","silty Sand ",53.99985981,-2.88578637,"direct from dataset","1","UK","England",2019,0.8,0.82,"EA",1.052666614,1.430740678,"unpublished"
"2938","Smeaton et al 2022a","CS 7","Sunderland","Sunderland 7","Saltmarsh","silty Sand ",53.99985981,-2.88578637,"direct from dataset","1","UK","England",2019,0.9,0.92,"EA",0.997302413,1.320791856,"unpublished"
"2939","Smeaton et al 2022a","CS 8","Sunderland","Sunderland 8","Saltmarsh","Sandy Silt",53.99961385,-2.8867994,"direct from dataset","1","UK","England",2019,0,0.02,"EA",2.62,0.629342182,"unpublished"
"2940","Smeaton et al 2022a","CS 8","Sunderland","Sunderland 8","Saltmarsh","Sandy Silt",53.99961385,-2.8867994,"direct from dataset","1","UK","England",2019,0.04,0.06,"EA",2.95,0.898927694,"unpublished"
"2941","Smeaton et al 2022a","CS 8","Sunderland","Sunderland 8","Saltmarsh","Sandy Silt",53.99961385,-2.8867994,"direct from dataset","1","UK","England",2019,0.1,0.12,"EA",1.807226145,0.995266483,"unpublished"
"2942","Smeaton et al 2022a","CS 8","Sunderland","Sunderland 8","Saltmarsh","Sandy Silt",53.99961385,-2.8867994,"direct from dataset","1","UK","England",2019,0.2,0.22,"EA",1.832351379,0.968730668,"unpublished"
"2943","Smeaton et al 2022a","CS 8","Sunderland","Sunderland 8","Saltmarsh","Sandy Silt",53.99961385,-2.8867994,"direct from dataset","1","UK","England",2019,0.3,0.32,"EA",1.765862735,1.037212005,"unpublished"
"2944","Smeaton et al 2022a","CS 8","Sunderland","Sunderland 8","Saltmarsh","Sandy Silt",53.99961385,-2.8867994,"direct from dataset","1","UK","England",2019,0.4,0.42,"EA",1.443224648,1.17153141,"unpublished"
"2945","Smeaton et al 2022a","CS 8","Sunderland","Sunderland 8","Saltmarsh","Sandy Silt",53.99961385,-2.8867994,"direct from dataset","1","UK","England",2019,0.5,0.52,"EA",1.30542922,1.179461223,"unpublished"
"2946","Smeaton et al 2022a","CS 8","Sunderland","Sunderland 8","Saltmarsh","Sandy Silt",53.99961385,-2.8867994,"direct from dataset","1","UK","England",2019,0.6,0.62,"EA",1.168887173,1.244286973,"unpublished"
"2947","Smeaton et al 2022a","CS 8","Sunderland","Sunderland 8","Saltmarsh","Sandy Silt",53.99961385,-2.8867994,"direct from dataset","1","UK","England",2019,0.7,0.72,"EA",1.124293998,1.140074611,"unpublished"
"2948","Smeaton et al 2022a","CS 8","Sunderland","Sunderland 8","Saltmarsh","Sandy Silt",53.99961385,-2.8867994,"direct from dataset","1","UK","England",2019,0.8,0.82,"EA",1.040570162,1.265676846,"unpublished"
"2949","Smeaton et al 2022a","CS 9","Sunderland","Sunderland 9","Saltmarsh","Silt",53.99937561,-2.88841055,"direct from dataset","1","UK","England",2019,0,0.02,"EA",2.86,0.74694899,"unpublished"
"2950","Smeaton et al 2022a","CS 9","Sunderland","Sunderland 9","Saltmarsh","Silt",53.99937561,-2.88841055,"direct from dataset","1","UK","England",2019,0.04,0.06,"EA",4.03,0.770279137,"unpublished"
"2951","Smeaton et al 2022a","CS 9","Sunderland","Sunderland 9","Saltmarsh","Silt",53.99937561,-2.88841055,"direct from dataset","1","UK","England",2019,0.1,0.12,"EA",2.058489639,0.649916578,"unpublished"
"2952","Smeaton et al 2022a","CS 9","Sunderland","Sunderland 9","Saltmarsh","Silt",53.99937561,-2.88841055,"direct from dataset","1","UK","England",2019,0.2,0.22,"EA",1.819702011,0.78491086,"unpublished"
"2953","Smeaton et al 2022a","CS 9","Sunderland","Sunderland 9","Saltmarsh","Silt",53.99937561,-2.88841055,"direct from dataset","1","UK","England",2019,0.3,0.32,"EA",1.643749498,0.96410963,"unpublished"
"2954","Smeaton et al 2022a","CS 9","Sunderland","Sunderland 9","Saltmarsh","Silt",53.99937561,-2.88841055,"direct from dataset","1","UK","England",2019,0.4,0.42,"EA",1.262375522,1.296983672,"unpublished"
"2955","Smeaton et al 2022a","CS 9","Sunderland","Sunderland 9","Saltmarsh","silty Sand ",53.99937561,-2.88841055,"direct from dataset","1","UK","England",2019,0.5,0.52,"EA",1.021788185,1.065041336,"unpublished"
"2956","Smeaton et al 2022a","CS 9","Sunderland","Sunderland 9","Saltmarsh","silty Sand ",53.99937561,-2.88841055,"direct from dataset","1","UK","England",2019,0.6,0.62,"EA",0.987214348,1.097416718,"unpublished"
"2957","Smeaton et al 2022a","CS 9","Sunderland","Sunderland 9","Saltmarsh","silty Sand ",53.99937561,-2.88841055,"direct from dataset","1","UK","England",2019,0.7,0.72,"EA",0.929902399,1.114963538,"unpublished"
"2958","Smeaton et al 2022a","CS 9","Sunderland","Sunderland 9","Saltmarsh","silty Sand ",53.99937561,-2.88841055,"direct from dataset","1","UK","England",2019,0.8,0.82,"EA",0.925204587,1.364537053,"unpublished"
"2959","Smeaton et al 2022a","CS 9","Sunderland","Sunderland 9","Saltmarsh","silty Sand ",53.99937561,-2.88841055,"direct from dataset","1","UK","England",2019,0.9,0.92,"EA",0.931517123,1.20739366,"unpublished"
"2960","Smeaton et al 2022a","CS 10","Sunderland","Sunderland 10","Saltmarsh","silty Sand ",53.99923354,-2.89027093,"direct from dataset","1","UK","England",2019,0,0.02,"EA",2.82,0.775650038,"unpublished"
"2961","Smeaton et al 2022a","CS 10","Sunderland","Sunderland 10","Saltmarsh","silty Sand ",53.99923354,-2.89027093,"direct from dataset","1","UK","England",2019,0.04,0.06,"EA",1.99,1.0038618,"unpublished"
"2962","Smeaton et al 2022a","CS 10","Sunderland","Sunderland 10","Saltmarsh","silty Sand ",53.99923354,-2.89027093,"direct from dataset","1","UK","England",2019,0.1,0.12,"EA",1.405729071,0.934771198,"unpublished"
"2963","Smeaton et al 2022a","CS 10","Sunderland","Sunderland 10","Saltmarsh","silty Sand ",53.99923354,-2.89027093,"direct from dataset","1","UK","England",2019,0.2,0.22,"EA",1.257951268,0.83347487,"unpublished"
"2964","Smeaton et al 2022a","CS 10","Sunderland","Sunderland 10","Saltmarsh","silty Sand ",53.99923354,-2.89027093,"direct from dataset","1","UK","England",2019,0.3,0.32,"EA",1.319338245,0.873975967,"unpublished"
"2965","Smeaton et al 2022a","CS 10","Sunderland","Sunderland 10","Saltmarsh","silty Sand ",53.99923354,-2.89027093,"direct from dataset","1","UK","England",2019,0.4,0.42,"EA",1.271784485,1.068106406,"unpublished"
"2966","Smeaton et al 2022a","CS 10","Sunderland","Sunderland 10","Saltmarsh","silty Sand ",53.99923354,-2.89027093,"direct from dataset","1","UK","England",2019,0.5,0.52,"EA",1.155082688,0.973942223,"unpublished"
"2967","Smeaton et al 2022a","CS 10","Sunderland","Sunderland 10","Saltmarsh","silty Sand ",53.99923354,-2.89027093,"direct from dataset","1","UK","England",2019,0.6,0.62,"EA",1.147441314,1.154003337,"unpublished"
"2968","Smeaton et al 2022a","CS 10","Sunderland","Sunderland 10","Saltmarsh","silty Sand ",53.99923354,-2.89027093,"direct from dataset","1","UK","England",2019,0.7,0.72,"EA",1.014680593,1.047485143,"unpublished"
"2969","Smeaton et al 2022a","CS 10","Sunderland","Sunderland 10","Saltmarsh","silty Sand ",53.99923354,-2.89027093,"direct from dataset","1","UK","England",2019,0.8,0.82,"EA",1.097336935,1.486108768,"unpublished"
"2970","Smeaton et al 2022a","CS 10","Sunderland","Sunderland 10","Saltmarsh","silty Sand ",53.99923354,-2.89027093,"direct from dataset","1","UK","England",2019,0.9,0.92,"EA",1.064466749,1.239872148,"unpublished"
"2971","Smeaton et al 2022a","CS 11","Sunderland","Sunderland 11","Saltmarsh","silty Sand ",53.9989268,-2.89269591,"direct from dataset","1","UK","England",2019,0,0.02,"EA",1.187192929,0.710777422,"unpublished"
"2972","Smeaton et al 2022a","CS 11","Sunderland","Sunderland 11","Saltmarsh","silty Sand ",53.9989268,-2.89269591,"direct from dataset","1","UK","England",2019,0.04,0.06,"EA",1.319397953,0.747164576,"unpublished"
"2973","Smeaton et al 2022a","CS 11","Sunderland","Sunderland 11","Saltmarsh","silty Sand ",53.9989268,-2.89269591,"direct from dataset","1","UK","England",2019,0.1,0.12,"EA",1.448443388,0.934143187,"unpublished"
"2974","Smeaton et al 2022a","CS 11","Sunderland","Sunderland 11","Saltmarsh","silty Sand ",53.9989268,-2.89269591,"direct from dataset","1","UK","England",2019,0.2,0.22,"EA",1.301715457,1.26253679,"unpublished"
"2975","Smeaton et al 2022a","CS 11","Sunderland","Sunderland 11","Saltmarsh","silty Sand ",53.9989268,-2.89269591,"direct from dataset","1","UK","England",2019,0.3,0.32,"EA",1.197545336,1.016506383,"unpublished"
"2976","Smeaton et al 2022a","CS 11","Sunderland","Sunderland 11","Saltmarsh","silty Sand ",53.9989268,-2.89269591,"direct from dataset","1","UK","England",2019,0.4,0.42,"EA",1.002224543,1.071902593,"unpublished"
"2977","Smeaton et al 2022a","CS 11","Sunderland","Sunderland 11","Saltmarsh","silty Sand ",53.9989268,-2.89269591,"direct from dataset","1","UK","England",2019,0.5,0.52,"EA",0.957995983,1.155503065,"unpublished"
"2978","Smeaton et al 2022a","CS 11","Sunderland","Sunderland 11","Saltmarsh","silty Sand ",53.9989268,-2.89269591,"direct from dataset","1","UK","England",2019,0.6,0.62,"EA",0.983157765,1.206231371,"unpublished"
"2979","Smeaton et al 2022a","CS 11","Sunderland","Sunderland 11","Saltmarsh","Fine Sand",53.9989268,-2.89269591,"direct from dataset","1","UK","England",2019,0.7,0.72,"EA",1.024177095,1.118797218,"unpublished"
"2980","Smeaton et al 2022a","CS 11","Sunderland","Sunderland 11","Saltmarsh","Fine Sand",53.9989268,-2.89269591,"direct from dataset","1","UK","England",2019,0.8,0.82,"EA",1.00063323,1.024586169,"unpublished"
"2981","Smeaton et al 2022a","CS 11","Sunderland","Sunderland 11","Saltmarsh","Fine Sand",53.9989268,-2.89269591,"direct from dataset","1","UK","England",2019,0.9,0.92,"EA",0.96649147,0.894006711,"unpublished"
"2982","Smeaton et al 2022a","CS 12","Sunderland","Sunderland 12","Saltmarsh","silty Sand ",53.9988973,-2.89380074,"direct from dataset","1","UK","England",2019,0,0.02,"EA",1.08,0.821110549,"unpublished"
"2983","Smeaton et al 2022a","CS 12","Sunderland","Sunderland 12","Saltmarsh","silty Sand ",53.9988973,-2.89380074,"direct from dataset","1","UK","England",2019,0.04,0.06,"EA",1.24,0.786232495,"unpublished"
"2984","Smeaton et al 2022a","CS 12","Sunderland","Sunderland 12","Saltmarsh","silty Sand ",53.9988973,-2.89380074,"direct from dataset","1","UK","England",2019,0.1,0.12,"EA",1.257749903,0.926157134,"unpublished"
"2985","Smeaton et al 2022a","CS 12","Sunderland","Sunderland 12","Saltmarsh","silty Sand ",53.9988973,-2.89380074,"direct from dataset","1","UK","England",2019,0.2,0.22,"EA",0.983721344,0.997741034,"unpublished"
"2986","Smeaton et al 2022a","CS 12","Sunderland","Sunderland 12","Saltmarsh","silty Sand ",53.9988973,-2.89380074,"direct from dataset","1","UK","England",2019,0.3,0.32,"EA",1.01380248,1.080966575,"unpublished"
"2987","Smeaton et al 2022a","CS 12","Sunderland","Sunderland 12","Saltmarsh","silty Sand ",53.9988973,-2.89380074,"direct from dataset","1","UK","England",2019,0.4,0.42,"EA",0.961681779,1.088718295,"unpublished"
"2988","Smeaton et al 2022a","CS 12","Sunderland","Sunderland 12","Saltmarsh","silty Sand ",53.9988973,-2.89380074,"direct from dataset","1","UK","England",2019,0.5,0.52,"EA",0.925556804,1.067984553,"unpublished"
"2989","Smeaton et al 2022a","CS 12","Sunderland","Sunderland 12","Saltmarsh","silty Sand ",53.9988973,-2.89380074,"direct from dataset","1","UK","England",2019,0.6,0.62,"EA",0.923976861,1.176958551,"unpublished"
"2990","Smeaton et al 2022a","CS 12","Sunderland","Sunderland 12","Saltmarsh","silty Sand ",53.9988973,-2.89380074,"direct from dataset","1","UK","England",2019,0.7,0.72,"EA",0.912892686,0.895506439,"unpublished"
"2991","Smeaton et al 2022a","CS 13","Sunderland","Sunderland 13","Saltmarsh","Silt",54.00428905,-2.88904867,"direct from dataset","1","UK","England",2019,0,0.02,"EA",4.429319357,0.308184767,"unpublished"
"2992","Smeaton et al 2022a","CS 13","Sunderland","Sunderland 13","Saltmarsh","Silt",54.00428905,-2.88904867,"direct from dataset","1","UK","England",2019,0.04,0.06,"EA",3.872502048,0.215210993,"unpublished"
"2993","Smeaton et al 2022a","CS 13","Sunderland","Sunderland 13","Saltmarsh","Silt",54.00428905,-2.88904867,"direct from dataset","1","UK","England",2019,0.1,0.12,"EA",5.143500042,0.220694374,"unpublished"
"2994","Smeaton et al 2022a","CS 13","Sunderland","Sunderland 13","Saltmarsh","Silt",54.00428905,-2.88904867,"direct from dataset","1","UK","England",2019,0.2,0.22,"EA",2.39829283,0.891625893,"unpublished"
